id_ocorrencia;data_hora_ocorrencia;faixa_1_hora_fato;mes;ano;dia_da_semana;status_registro;natureza_principal;tentado_consumado_nat_principal;causa_presumida;meio_utilizado;perimetro;local_imediato;bairro;municipio_codigo;municipio_fato;uf_sigla
A2022ID14668;2022-01-23 23:15:00;De 23:00 as 23:59;1;2022;Domingo;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;VIA DE ACESSO PUBLICA;NOGUEIRA MACHADO;313380;ITAUNA;MG
A2022ID14671;2022-01-23 19:30:00;De 19:00 as 19:59;1;2022;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CEU AZUL;310620;BELO HORIZONTE;MG
A2022ID14672;2022-01-22 22:36:00;De 22:00 as 22:59;1;2022;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;POUSADA SANTO ANTONIO;310620;BELO HORIZONTE;MG
A2022ID14674;2022-01-22 22:30:00;De 22:00 as 22:59;1;2022;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CIDADE NOBRE;313130;IPATINGA;MG
A2022ID14676;2022-01-22 03:25:00;De 03:00 as 03:59;1;2022;Sabado;FECHADO;OUTRAS INFRACOES DEMAIS LEIS ESPECIAIS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BOATE / CASA DE SHOW / SIMILAR;alto sao joao;314330;MONTES CLAROS;MG
A2022ID14678;2022-01-19 14:24:00;De 14:00 as 14:59;1;2022;Quarta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CONDOMINIO FECHADO;PAQUETA;310620;BELO HORIZONTE;MG
A2022ID14680;2022-01-18 09:00:00;De 09:00 as 09:59;1;2022;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SAO JOSE;314330;MONTES CLAROS;MG
A2022ID14683;2022-01-16 03:40:00;De 03:00 as 03:59;1;2022;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;;311780;CONCEICAO DOS OUROS;MG
A2022ID14686;2022-01-15 15:00:00;De 15:00 as 15:59;1;2022;Sabado;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;CASA;;317040;UNAI;MG
A2022ID14687;2022-01-14 18:30:00;De 18:00 as 18:59;1;2022;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;UNIDADE PRISIONAL (CERESP/PRESIDIO/PENITENCIARIA);;314700;PARACATU;MG
A2022ID14690;2022-01-12 16:30:00;De 16:00 as 16:59;1;2022;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTO INDUSTRIAL / PRODUCA;PARK DONA GUMERCINDA MARTINS;314520;NOVA SERRANA;MG
A2022ID14691;2022-01-11 11:28:00;De 11:00 as 11:59;1;2022;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CHACARA;;310560;BARBACENA;MG
A2022ID14694;2022-01-09 00:00:00;De 00:00 as 00:59;1;2022;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;MADRE GERTRUDES;310620;BELO HORIZONTE;MG
A2022ID14695;2022-01-08 20:00:00;De 20:00 as 20:59;1;2022;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;BELA VISTA;311280;CAPITOLIO;MG
A2022ID14696;2022-01-08 00:00:00;De 00:00 as 00:59;1;2022;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;LOURDES;310620;BELO HORIZONTE;MG
A2022ID14698;2022-01-04 14:00:00;De 14:00 as 14:59;1;2022;Terça-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;311930;COROMANDEL;MG
A2022ID14700;2022-01-04 11:33:00;De 11:00 as 11:59;1;2022;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA DE DEPARTAMENTOS;CENTRO;310620;BELO HORIZONTE;MG
A2022ID14701;2022-01-02 19:30:00;De 19:00 as 19:59;1;2022;Domingo;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;SANTO ANTONIO DA BARRA;314930;PEDRO LEOPOLDO;MG
A2022ID14703;2022-01-02 02:27:00;De 02:00 as 02:59;1;2022;Domingo;FECHADO;OUTRAS INFRACOES DEMAIS LEIS ESPECIAIS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;SANTA MARIA;311660;CLAUDIO;MG
A2022ID14704;2022-01-01 04:00:00;De 04:00 as 04:59;1;2022;Sabado;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;VIA DE ACESSO PUBLICA;JOAO XXIII;313170;ITABIRA;MG
A2022ID14705;2022-01-01 02:30:00;De 02:00 as 02:59;1;2022;Sabado;FECHADO;PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAO SALVADOR;310620;BELO HORIZONTE;MG
A2021ID14707;2021-12-31 16:30:00;De 16:00 as 16:59;12;2021;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;CIDADE VERDE;310670;BETIM;MG
A2021ID14708;2021-12-29 23:52:00;De 23:00 as 23:59;12;2021;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INSTRUMENTO CONTUNDENTE / CORTANTE / PERFURANTE (ARMA BRANCA);URBANO;CASA;MONTE HEBRON;317020;UBERLANDIA;MG
A2021ID14710;2021-12-29 19:19:00;De 19:00 as 19:59;12;2021;Quarta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;REPUBLICA / ALOJAMENTO / ALBERGUE;DOM BOSCO;315180;POCOS DE CALDAS;MG
A2021ID14711;2021-12-27 20:20:00;De 20:00 as 20:59;12;2021;Segunda-Feira;FECHADO;CALUNIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA DIVERSA;CASCATINHA;313670;JUIZ DE FORA;MG
A2021ID14713;2021-12-27 11:20:00;De 11:00 as 11:59;12;2021;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;314050;MARTINHO CAMPOS;MG
A2021ID14715;2021-12-26 21:00:00;De 21:00 as 21:59;12;2021;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;OUTROS - ESTABELECIMENTOS DE LAZER/ CULTURA /;SANTA CLARA;310060;AGUA BOA;MG
A2021ID14716;2021-12-26 18:57:00;De 18:00 as 18:59;12;2021;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;PARQUE RECREIO;311860;CONTAGEM;MG
A2021ID14718;2021-12-22 16:05:00;De 16:00 as 16:59;12;2021;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;314330;MONTES CLAROS;MG
A2021ID14720;2021-12-20 21:48:00;De 21:00 as 21:59;12;2021;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;NOSSA SENHORA DO CARMO;314610;OURO PRETO;MG
A2021ID14721;2021-12-20 11:31:00;De 11:00 as 11:59;12;2021;Segunda-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;CENTRO;315540;RIO NOVO;MG
A2021ID14723;2021-12-20 09:06:00;De 09:00 as 09:59;12;2021;Segunda-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;SAO DIOGO;316860;TEOFILO OTONI;MG
A2021ID14725;2021-12-19 23:30:00;De 23:00 as 23:59;12;2021;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;AMERICO SILVA;313720;LAGOA DA PRATA;MG
A2021ID14726;2021-12-19 19:00:00;De 19:00 as 19:59;12;2021;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BOATE / CASA DE SHOW / SIMILAR;IPIRANGA;310620;BELO HORIZONTE;MG
A2021ID14728;2021-12-19 18:02:00;De 18:00 as 18:59;12;2021;Domingo;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - SERVICOS DE SAUDE;SAO CRISTOVAO;312770;GOVERNADOR VALADARES;MG
A2021ID14730;2021-12-19 16:00:00;De 16:00 as 16:59;12;2021;Domingo;FECHADO;OUTRAS INFRACOES CONTRA DIGNIDADE SEXUAL E A FAMILIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;PIRAJA;310620;BELO HORIZONTE;MG
A2021ID14732;2021-12-18 17:58:00;De 17:00 as 17:59;12;2021;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;CASA;CENTRO;312230;DIVINOPOLIS;MG
A2021ID14734;2021-12-17 11:30:00;De 11:00 as 11:59;12;2021;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;GRANBERY;313670;JUIZ DE FORA;MG
A2021ID14740;2021-12-16 19:00:00;De 19:00 as 19:59;12;2021;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - ESTABELECIMENTO INDUSTRIAL / PRODUCA;;313900;MACHADO;MG
A2021ID14741;2021-12-15 17:28:00;De 17:00 as 17:59;12;2021;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;SANTA RITA;315180;POCOS DE CALDAS;MG
A2021ID14742;2021-12-15 09:00:00;De 09:00 as 09:59;12;2021;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CERAMICA / OLARIA;DISTRITO IND PAULO CAMILO OLIVEIRA;310670;BETIM;MG
A2021ID14744;2021-12-14 18:51:00;De 18:00 as 18:59;12;2021;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAO CRISTOVAO;316860;TEOFILO OTONI;MG
A2021ID14746;2021-12-13 16:47:00;De 16:00 as 16:59;12;2021;Segunda-Feira;FECHADO;OUTRAS INFRACOES DEMAIS LEIS ESPECIAIS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;OUTROS - INSTITUICOES PUBLICAS;CENTRO;312770;GOVERNADOR VALADARES;MG
A2021ID14748;2021-12-11 14:40:00;De 14:00 as 14:59;12;2021;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;EUROPA;310620;BELO HORIZONTE;MG
A2021ID14749;2021-12-10 00:30:00;De 00:00 as 00:59;12;2021;Sexta-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;CASA;NOSSA SENHORA DE FATIMA;315670;SABARA;MG
A2021ID14751;2021-12-09 20:07:00;De 20:00 as 20:59;12;2021;Quinta-Feira;FECHADO;ATRITO VERBAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;JARDIM QUISISANA;315180;POCOS DE CALDAS;MG
A2021ID14754;2021-12-08 13:58:00;De 13:00 as 13:59;12;2021;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;HOSPITAL/SANTA CASA;UMUARAMA;317020;UBERLANDIA;MG
A2021ID14755;2021-12-08 13:00:00;De 13:00 as 13:59;12;2021;Quarta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;CASA;EYMARD;310620;BELO HORIZONTE;MG
A2021ID14757;2021-12-07 17:30:00;De 17:00 as 17:59;12;2021;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;UNIDADE PRISIONAL (CERESP/PRESIDIO/PENITENCIARIA);;315460;RIBEIRAO DAS NEVES;MG
A2021ID14758;2021-12-07 16:50:00;De 16:00 as 16:59;12;2021;Terça-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;VIA DE ACESSO PUBLICA;PAINEIRAS;316960;TUPACIGUARA;MG
A2021ID14759;2021-12-07 10:00:00;De 10:00 as 10:59;12;2021;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;317020;UBERLANDIA;MG
A2021ID14761;2021-12-04 16:35:00;De 16:00 as 16:59;12;2021;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SANTA CANDIDA;313670;JUIZ DE FORA;MG
A2021ID14763;2021-12-04 15:30:00;De 15:00 as 15:59;12;2021;Sabado;FECHADO;OUTRAS INFRACOES DEMAIS LEIS ESPECIAIS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;LOJA DIVERSA;CENTRO;313670;JUIZ DE FORA;MG
A2021ID14764;2021-12-03 10:00:00;De 10:00 as 10:59;12;2021;Sexta-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;CASA;SANTA CRUZ VILA CEMIG;310670;BETIM;MG
A2021ID14765;2021-12-02 14:40:00;De 14:00 as 14:59;12;2021;Quinta-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;VISTA ALEGRE;310970;CACHOEIRA DE MINAS;MG
A2021ID14767;2021-12-01 22:45:00;De 22:00 as 22:59;12;2021;Quarta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;RURAL;RESIDENCIA RURAL;;314530;NOVO CRUZEIRO;MG
A2021ID14768;2021-12-01 16:00:00;De 16:00 as 16:59;12;2021;Quarta-Feira;FECHADO;DIFAMACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;;315080;PIRANGA;MG
A2021ID14770;2021-11-30 18:59:00;De 18:00 as 18:59;11;2021;Terça-Feira;FECHADO;OUTRAS ACOES DEFESA SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;HOSPITAL/SANTA CASA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG
A2021ID14772;2021-11-29 12:49:00;De 12:00 as 12:59;11;2021;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;VILELA;310560;BARBACENA;MG
A2021ID14773;2021-11-29 12:23:00;De 12:00 as 12:59;11;2021;Segunda-Feira;FECHADO;PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;;310620;BELO HORIZONTE;MG
A2021ID14775;2021-11-28 12:35:00;De 12:00 as 12:59;11;2021;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;BELA VISTA;314015;MARIO CAMPOS;MG
A2021ID14776;2021-11-27 00:13:00;De 00:00 as 00:59;11;2021;Sabado;FECHADO;ATENDIMENTO DE DENUNCIA DE INFRACOES DE DISCRIMINACAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;LOURDES;310620;BELO HORIZONTE;MG
A2021ID14777;2021-11-25 22:14:00;De 22:00 as 22:59;11;2021;Quinta-Feira;FECHADO;PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;APARTAMENTO;ANTONIO FONSECA;312230;DIVINOPOLIS;MG
A2021ID14784;2021-11-25 10:00:00;De 10:00 as 10:59;11;2021;Quinta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;VIA DE ACESSO PUBLICA;SANTA CRUZ;317120;VESPASIANO;MG
A2021ID14786;2021-11-23 13:00:00;De 13:00 as 13:59;11;2021;Terça-Feira;FECHADO;PERTURBACAO DA TRANQUILIDADE;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;INEXISTENTE;URBANO;VIA DE ACESSO PUBLICA;JARDIM SANDRA;315290;PRATAPOLIS;MG
A2021ID14787;2021-11-21 14:00:00;De 14:00 as 14:59;11;2021;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CLUBE SOCIAL / LAZER / ESPORTIVO;SAO SEBASTIAO;315620;ROCHEDO DE MINAS;MG
A2021ID14789;2021-11-20 19:29:00;De 19:00 as 19:59;11;2021;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);RURAL;CASA;;311590;CHACARA;MG
A2021ID14791;2021-11-20 02:00:00;De 02:00 as 02:59;11;2021;Sabado;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CIDADE NOBRE;313130;IPATINGA;MG
A2021ID14792;2021-11-19 17:38:00;De 17:00 as 17:59;11;2021;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;COROADO;311330;CARANGOLA;MG
A2021ID14794;2021-11-19 14:48:00;De 14:00 as 14:59;11;2021;Sexta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;ESCRITORIO;CENTRO;314800;PATOS DE MINAS;MG
A2021ID14795;2021-11-19 13:18:00;De 13:00 as 13:59;11;2021;Sexta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SANTA EFIGENIA;310620;BELO HORIZONTE;MG
A2021ID14797;2021-11-17 21:00:00;De 21:00 as 21:59;11;2021;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;BOIADEIRO;310150;ALEM PARAIBA;MG
A2021ID14798;2021-11-17 13:38:00;De 13:00 as 13:59;11;2021;Quarta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;INSTITUICAO DE ENSINO PARTICULAR;JARDIM PATRICIA;317020;UBERLANDIA;MG
A2021ID14799;2021-11-16 11:30:00;De 11:00 as 11:59;11;2021;Terça-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;JARDIM / PARQUE / PRACA;CENTRO;314930;PEDRO LEOPOLDO;MG
A2021ID14802;2021-11-13 01:44:00;De 01:00 as 01:59;11;2021;Sabado;FECHADO;PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;REPUBLICA / ALOJAMENTO / ALBERGUE;CENTRO;312160;DIAMANTINA;MG
A2021ID14803;2021-11-13 01:30:00;De 01:00 as 01:59;11;2021;Sabado;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;CASA;ROSARIO;316510;SAO TOMAS DE AQUINO;MG
A2021ID14805;2021-11-12 12:00:00;De 12:00 as 12:59;11;2021;Sexta-Feira;FECHADO;APROPRIACAO INDEBITA DE COISA ALHEIA MOVEL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ABUSO DE CONFIANCA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;NAZARE;310620;BELO HORIZONTE;MG
A2021ID14806;2021-11-11 21:00:00;De 21:00 as 21:59;11;2021;Quinta-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;;313940;MANHUACU;MG
A2021ID14807;2021-11-11 10:14:00;De 10:00 as 10:59;11;2021;Quinta-Feira;FECHADO;PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;BELA VISTA;312160;DIAMANTINA;MG
A2021ID14808;2021-11-10 15:12:00;De 15:00 as 15:59;11;2021;Quarta-Feira;FECHADO;CONSTRANGIMENTO ILEGAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;GUTIERREZ;310620;BELO HORIZONTE;MG
A2021ID14809;2021-11-09 16:56:00;De 16:00 as 16:59;11;2021;Terça-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;JARDIM PALMEIRAS;314330;MONTES CLAROS;MG
A2021ID14811;2021-11-08 11:00:00;De 11:00 as 11:59;11;2021;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;MADRE GERTRUDES;310620;BELO HORIZONTE;MG
