id_ocorrencia;data_hora_ocorrencia;faixa_1_hora_fato;mes;ano;dia_da_semana;status_registro;natureza_principal;tentado_consumado_nat_principal;causa_presumida;meio_utilizado;perimetro;local_imediato;bairro;municipio_codigo;municipio_fato;uf_sigla;numero_envolvido_ocorrencia;conducao_a_delegacia;tipo_envolvimento;raca_etnia;idade_aparente;sexo_codigo;lgbtqia;identidade_de_genero;orientacao_sexual;escolaridade;relacao_vitima_autor;bairro_envolvido;municipio_envolvido;uf_sigla_envolvido;natureza_delito_envolvido;tentado_consumado_delito_envolvido
A2026ID10051;2026-07-14 10:08:00;De 10:00 as 10:59;7;2026;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;VIA DE ACESSO PUBLICA;VILA ALPINA;313670;JUIZ DE FORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;20,0;F;Sim;MULHER TRANSEXUAL;HETEROSSEXUAL;SUPERIOR INCOMPLETO;SEM RELACIONAMENTO;VILA ALPINA;JUIZ DE FORA;MG;INJURIA RACIAL;Consumado
A2026ID10051;2026-07-14 10:08:00;De 10:00 as 10:59;7;2026;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;VIA DE ACESSO PUBLICA;VILA ALPINA;313670;JUIZ DE FORA;MG;2;SEM PRISAO;AUTOR;BRANCA;31,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;MARILANDIA;JUIZ DE FORA;MG;INJURIA RACIAL;Consumado
A2026ID10054;2026-07-13 19:36:00;De 19:00 as 19:59;7;2026;Segunda-Feira;FECHADO;LESAO CORPORAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;OUTROS MEIOS;URBANO;VIA DE ACESSO PUBLICA;ALTO DOS PASSOS;313670;JUIZ DE FORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;53,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;IGNORADA;POCO RICO;JUIZ DE FORA;MG;LESAO CORPORAL;Consumado
A2026ID10059;2026-07-13 15:30:00;De 15:00 as 15:59;7;2026;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;CENTRO;314140;MEDINA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;19,0;M;Sim;HOMEM TRANSEXUAL;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;SAO GERALDO;MEDINA;MG;INJURIA;Consumado
A2026ID10061;2026-07-13 12:40:00;De 12:00 as 12:59;7;2026;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;CENTRO;311110;CAMPINA VERDE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;16,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);AMIGO / CONHECIDO;CENTRO;CAMPINA VERDE;MG;AMEACA;Consumado
A2026ID10063;2026-07-13 07:38:00;De 07:00 as 07:59;7;2026;Segunda-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;ESCRITA FISICA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;12 DE MARCO;313170;ITABIRA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;16,0;M;Sim;HOMEM CISGÊNERO;HOMOSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);AMIGO / CONHECIDO;CENTRO;ITABIRA;MG;INJURIA;Consumado
A2026ID10064;2026-07-12 02:20:00;De 02:00 as 02:59;7;2026;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;314870;PEDRA AZUL;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;20,0;M;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;JOÃO PESSOA;PEDRA AZUL;MG;INJURIA;Consumado
A2026ID10064;2026-07-12 02:20:00;De 02:00 as 02:59;7;2026;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;314870;PEDRA AZUL;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;43,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;SEM RELACIONAMENTO;JOÃO PESSOA;PEDRA AZUL;MG;VIAS DE FATO / AGRESSAO;Consumado
A2026ID10064;2026-07-12 02:20:00;De 02:00 as 02:59;7;2026;Domingo;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;VIA DE ACESSO PUBLICA;CENTRO;314870;PEDRA AZUL;MG;5;SEM PRISAO;AUTOR;PARDA;60,0;M;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;;CENTRO;PEDRA AZUL;MG;VIAS DE FATO / AGRESSAO;Consumado
A2026ID10065;2026-07-10 10:30:00;De 10:00 as 10:59;7;2026;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;DA MINA;316940;TRES PONTAS;MG;1;SEM PRISAO;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;19,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;OUTRO PARENTESCO;DA MINA;TRES PONTAS;MG;AMEACA;Consumado
A2026ID10065;2026-07-10 10:30:00;De 10:00 as 10:59;7;2026;Sexta-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;DA MINA;316940;TRES PONTAS;MG;2;SEM PRISAO;AUTOR;BRANCA;32,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);;;TRES PONTAS;MG;AMEACA;Consumado
A2026ID10067;2026-07-10 08:50:00;De 08:00 as 08:59;7;2026;Sexta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;SAO PAULO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;51,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;SEM RELACIONAMENTO;SAO PAULO;BELO HORIZONTE;MG;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;Consumado
A2026ID10067;2026-07-10 08:50:00;De 08:00 as 08:59;7;2026;Sexta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;SAO PAULO;310620;BELO HORIZONTE;MG;2;SEM PRISAO;AUTOR;BRANCA;60,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;SAO PAULO;BELO HORIZONTE;MG;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;Consumado
A2026ID10067;2026-07-10 08:50:00;De 08:00 as 08:59;7;2026;Sexta-Feira;FECHADO;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PARTICULAR/PRIVADA;SAO PAULO;310620;BELO HORIZONTE;MG;3;SEM PRISAO;AUTOR;PRETO;60,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;SAO PAULO;BELO HORIZONTE;MG;RACISMO - PRATICA/INDUZ/INCITA/PRECONCEITO COR/DIVERSO;Consumado
A2026ID10069;2026-07-10 06:00:00;De 06:00 as 06:59;7;2026;Sexta-Feira;FECHADO;RACISMO - IMPEDE CASAMENTO/CONVIVENCIA FAMILIAR/SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;REPUBLICA / ALOJAMENTO / ALBERGUE;BOA VISTA;311830;CONSELHEIRO LAFAIETE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;11,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);SEM RELACIONAMENTO;BOA VISTA;CONSELHEIRO LAFAIETE;MG;RACISMO - IMPEDE CASAMENTO/CONVIVENCIA FAMILIAR/SOCIAL;Consumado
A2026ID10069;2026-07-10 06:00:00;De 06:00 as 06:59;7;2026;Sexta-Feira;FECHADO;RACISMO - IMPEDE CASAMENTO/CONVIVENCIA FAMILIAR/SOCIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;REPUBLICA / ALOJAMENTO / ALBERGUE;BOA VISTA;311830;CONSELHEIRO LAFAIETE;MG;3;SEM PRISAO;AUTOR;IGNORADA;13,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;BOA VISTA;CONSELHEIRO LAFAIETE;MG;RACISMO - IMPEDE CASAMENTO/CONVIVENCIA FAMILIAR/SOCIAL;Consumado
A2026ID10070;2026-07-09 14:37:00;De 14:00 as 14:59;7;2026;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SION;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;39,0;F;Sim;MULHER CISGÊNERO;HOMOSSEXUAL;SUPERIOR COMPLETO;IGNORADA;SION;BELO HORIZONTE;MG;INJURIA RACIAL;Consumado
A2026ID10079;2026-07-07 17:14:00;De 17:00 as 17:59;7;2026;Terça-Feira;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;LARANJEIRAS;317020;UBERLANDIA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;31,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;VIZINHO;LARANJEIRAS;UBERLANDIA;MG;AMEACA;Consumado
A2026ID10081;2026-07-07 11:00:00;De 11:00 as 11:59;7;2026;Terça-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;CASA;CATAGUARINO;311530;CATAGUASES;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;22,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);FILHO / ENTEADO;CATAGUARINO;CATAGUASES;MG;VIAS DE FATO / AGRESSAO;Consumado
A2026ID10081;2026-07-07 11:00:00;De 11:00 as 11:59;7;2026;Terça-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;CASA;CATAGUARINO;311530;CATAGUASES;MG;2;SEM PRISAO;AUTOR;IGNORADA;48,0;F;Não;NAO INFORMADA;NAO INFORMADA;OUTROS - ESCOLARIDADE;;CATAGUARINO;CATAGUASES;MG;VIAS DE FATO / AGRESSAO;Consumado
A2026ID10081;2026-07-07 11:00:00;De 11:00 as 11:59;7;2026;Terça-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;CASA;CATAGUARINO;311530;CATAGUASES;MG;3;SEM PRISAO;AUTOR;IGNORADA;29,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;CATAGUARINO;CATAGUASES;MG;VIAS DE FATO / AGRESSAO;Consumado
A2026ID10083;2026-07-07 09:29:00;De 09:00 as 09:59;7;2026;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;INDUSTRIAL;310350;ARAGUARI;MG;1;SEM PRISAO;AUTOR;IGNORADA;12,0;F;Não;NAO INFORMADA;HETEROSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);;Bela Suiça;ARAGUARI;MG;INJURIA RACIAL;Consumado
A2026ID10083;2026-07-07 09:29:00;De 09:00 as 09:59;7;2026;Terça-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;INSTITUICAO DE ENSINO PUBLICO ESTADUAL;INDUSTRIAL;310350;ARAGUARI;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;12,0;M;Não;NAO INFORMADA;HETEROSSEXUAL;ENSINO FUNDAMENTAL INCOMPLETO (COMPREENDE OS PRIMEIROS OITO ANOS DE ESTUDO);AMIGO / CONHECIDO;FATIMA;ARAGUARI;MG;INJURIA RACIAL;Consumado
A2026ID10085;2026-07-06 22:00:00;De 22:00 as 22:59;7;2026;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;SANTA LUZIA;313670;JUIZ DE FORA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;36,0;F;Sim;TRAVESTI;BISSEXUAL;SUPERIOR COMPLETO;SEM RELACIONAMENTO;SANTA LUZIA;JUIZ DE FORA;MG;AMEACA;Consumado
A2026ID10085;2026-07-06 22:00:00;De 22:00 as 22:59;7;2026;Segunda-Feira;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;VIA DE ACESSO PUBLICA;SANTA LUZIA;313670;JUIZ DE FORA;MG;2;SEM PRISAO;AUTOR;IGNORADA;49,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;AMEACA;Consumado
A2026ID10086;2026-07-06 21:20:00;De 21:00 as 21:59;7;2026;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;ALVORADA;311860;CONTAGEM;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;40,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;SAO GONCALO;CONTAGEM;MG;INJURIA RACIAL;Consumado
A2026ID10086;2026-07-06 21:20:00;De 21:00 as 21:59;7;2026;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;ALVORADA;311860;CONTAGEM;MG;2;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;BRANCA;21,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);;ALVORADA;CONTAGEM;MG;INJURIA RACIAL;Consumado
A2026ID10086;2026-07-06 21:20:00;De 21:00 as 21:59;7;2026;Segunda-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;ALVORADA;311860;CONTAGEM;MG;3;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;BRANCA;51,0;M;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;;;;INJURIA RACIAL;Consumado
A2026ID10088;2026-07-06 10:30:00;De 10:00 as 10:59;7;2026;Segunda-Feira;FECHADO;OUTROS INFRACOES C/ A PESSOA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO UTILIZADO - IGNORADO;URBANO;OUTROS - ESTABELECIMENTOS COMERCIAIS / SERVIC;CENTRO;310450;ARINOS;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;27,0;F;Sim;MULHER TRANSEXUAL;HETEROSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);IGNORADA;CENTRO;ARINOS;MG;OUTROS INFRACOES C/ A PESSOA;Consumado
A2026ID10090;2026-07-05 22:47:00;De 22:00 as 22:59;7;2026;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;BOATE / CASA DE SHOW / SIMILAR;BELVEDERE;315200;POMPEU;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;29,0;M;Sim;MULHER TRANSEXUAL;NAO INFORMADA;OUTROS - ESCOLARIDADE;SEM RELACIONAMENTO;BELVEDERE;POMPEU;MG;INJURIA;Consumado
A2026ID10092;2026-07-05 21:08:00;De 21:00 as 21:59;7;2026;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;MORRO DO CRUZEIRO;314610;OURO PRETO;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;25,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);SEM RELACIONAMENTO;NOSSA SENHORA DAS DORES;OURO PRETO;MG;INJURIA;Consumado
A2026ID10095;2026-07-05 21:06:00;De 21:00 as 21:59;7;2026;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;CUTUCUM;316100;SAO DOMINGOS DO PRATA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;48,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);COLEGA DE TRABALHO / SUPERIOR HIERARQUICO;CUTUCUM;SAO DOMINGOS DO PRATA;MG;INJURIA;Consumado
A2026ID10095;2026-07-05 21:06:00;De 21:00 as 21:59;7;2026;Domingo;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;CUTUCUM;316100;SAO DOMINGOS DO PRATA;MG;2;SEM PRISAO;AUTOR;PARDA;55,0;F;Não;NAO INFORMADA;NAO INFORMADA;ESCOLARIDADE - IGNORADA;;DONA JULIETA;SAO DOMINGOS DO PRATA;MG;INJURIA;Consumado
A2026ID10096;2026-07-05 18:18:00;De 18:00 as 18:59;7;2026;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;BOA VISTA;310620;BELO HORIZONTE;MG;2;SEM PRISAO;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;17,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO INCOMPLETO ( 2º GRAU);FILHO / ENTEADO;BOA VISTA;BELO HORIZONTE;MG;AMEACA;Consumado
A2026ID10096;2026-07-05 18:18:00;De 18:00 as 18:59;7;2026;Domingo;FECHADO;AMEACA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;MEIO ELETRONICO (INTERNET OU SMS);URBANO;CASA;BOA VISTA;310620;BELO HORIZONTE;MG;3;SEM PRISAO;AUTOR;NEGRA;45,0;M;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR INCOMPLETO;;;BELO HORIZONTE;MG;AMEACA;Consumado
A2026ID10097;2026-07-05 14:06:00;De 14:00 as 14:59;7;2026;Domingo;FECHADO;ATEND. DENUNCIA INFRACOES CONTRA PESSOAS LGBTQIAPN+;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;CASA;SAGRADA FAMILIA;314520;NOVA SERRANA;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;25,0;F;Sim;MULHER TRANSEXUAL;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);OUTRO PARENTESCO;SAGRADA FAMILIA;NOVA SERRANA;MG;ATEND. DENUNCIA INFRACOES CONTRA PESSOAS LGBTQIAPN+;Consumado
A2026ID10114;2026-07-05 09:00:00;De 09:00 as 09:59;7;2026;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAGRADA FAMILIA;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;53,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;VIZINHO;SAGRADA FAMILIA;BELO HORIZONTE;MG;AMEACA;Consumado
A2026ID10114;2026-07-05 09:00:00;De 09:00 as 09:59;7;2026;Domingo;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;VIA DE ACESSO PUBLICA;SAGRADA FAMILIA;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;54,0;F;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR COMPLETO;VIZINHO;SAGRADA FAMILIA;BELO HORIZONTE;MG;AMEACA;Consumado
A2026ID10116;2026-07-04 18:35:00;De 18:00 as 18:59;7;2026;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;CENTRO;312160;DIAMANTINA;MG;1;FLAGRANTE DE CRIME / CONTRAVENCAO;AUTOR;IGNORADA;24,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);;RIO GRANDE;DIAMANTINA;MG;INJURIA;Consumado
A2026ID10116;2026-07-04 18:35:00;De 18:00 as 18:59;7;2026;Sabado;FECHADO;INJURIA;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;FALA;URBANO;BAR / LANCHONETE / RESTAURANTE / SIMILAR;CENTRO;312160;DIAMANTINA;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;IGNORADA;30,0;F;Sim;HOMEM TRANSEXUAL;NAO INFORMADA;ESCOLARIDADE - IGNORADA;SEM RELACIONAMENTO;PURQUERIA;DIAMANTINA;MG;INJURIA;Consumado
A2026ID10119;2026-07-02 23:59:00;De 23:00 as 23:59;7;2026;Quinta-Feira;FECHADO;VIAS DE FATO / AGRESSAO;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;VIA DE ACESSO PUBLICA;DE LOURDES;314330;MONTES CLAROS;MG;1;SEM PRISAO;VITIMA DE ACAO CRIMINAL / CIVEL;PARDA;33,0;I;Sim;NAO INFORMADA;HOMOSSEXUAL;SUPERIOR INCOMPLETO;AMIGO / CONHECIDO;SANTA RITA;MONTES CLAROS;MG;VIAS DE FATO / AGRESSAO;Consumado
A2026ID10120;2026-07-02 16:34:00;De 16:00 as 16:59;7;2026;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;HOSPITAL/SANTA CASA;BARREIRO;310620;BELO HORIZONTE;MG;1;;VITIMA DE ACAO CRIMINAL / CIVEL;PRETO;49,0;M;Não;NAO INFORMADA;NAO INFORMADA;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;PARQUE SAO JOAO;CONTAGEM;MG;INJURIA RACIAL;Consumado
A2026ID10120;2026-07-02 16:34:00;De 16:00 as 16:59;7;2026;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;HOSPITAL/SANTA CASA;BARREIRO;310620;BELO HORIZONTE;MG;2;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;27,0;M;Sim;NAO INFORMADA;HOMOSSEXUAL;ENSINO MEDIO COMPLETO (2º GRAU);OUTROS - RELACAO VITIMA AUTOR;ESTRELA DO ORIENTE;BELO HORIZONTE;MG;INJURIA RACIAL;Consumado
A2026ID10120;2026-07-02 16:34:00;De 16:00 as 16:59;7;2026;Quinta-Feira;FECHADO;INJURIA RACIAL;CONSUMADO;HOMOFOBIA/LESBOFOBIA/BIFOBIA/TRANSFOBIA;VIOLENCIA OU VIAS DE FATO;URBANO;HOSPITAL/SANTA CASA;BARREIRO;310620;BELO HORIZONTE;MG;3;;VITIMA DE ACAO CRIMINAL / CIVEL;BRANCA;35,0;F;Não;NAO INFORMADA;NAO INFORMADA;SUPERIOR COMPLETO;OUTROS - RELACAO VITIMA AUTOR;BURITIS;BELO HORIZONTE;MG;INJURIA RACIAL;Consumado
